Brand,Processors Type,Series,Name,Model,CPU Socket Type,Core Name,# of Cores,# of Threads,Operating Frequency,Max Turbo Frequency,L3 Cache,Manufacturing Tech,64-Bit Support,Hyper-Threading Support,Memory Types,Memory Channel,Virtualization Technology Support,Integrated Graphics,Graphics Base Frequency,Graphics Max Dynamic Frequency,PCI Express Revision,Max Number of PCI Express Lanes,Thermal Design Power,Cooling Device,Date First Available,L2 Cache,Cooling Devices,Multimedia Instruction,Voltage,Options,DMI,Integrated Memory Controller Speed,QPI,FSB,L1 Cache,Hyper-Transport Support,
Intel,Desktop,Core i7 X-Series,Core i7-7820X,BX80673I77820X,LGA 2066,Skylake X,8-Core,16,3.6 GHz,4.3 GHz,11MB,14nm,Yes,Yes,DDR4 2666,4,Yes,None,None,None,3.0,28,140W,Cooling device not included - Processor Only,September 21  2018,8MB,None,None,None,None,None,None,None,None,None,None
Intel,Desktop,Core i9 X-Series,Core i9-7940X,BX80673I97940X,LGA 2066,Skylake X,14-Core,28,3.1 GHz,Up to 4.30 GHz,19.25MB,14nm,Yes,Yes,DDR4 2666,4,Yes,None,None,None,3.0,44,165W,Cooling device not included - Processor Only,October 19  2018,None,None,SSE4.1/4.2  AVX 2.0  AVX-512,None,None,8 GT/s DMI,None,None,None,None,None
Intel,Desktop,Core i7 6th Gen,Core i7-6950X,BX80671I76950X,LGA 2011-v3,Broadwell-E,10-Core,20,3.0 GHz,3.5 GHz,25MB,14nm,Yes,Yes,None,None,Yes,None,None,None,None,None,140W,None,February 27  2018,10 x 256KB,None,None,None,None,None,None,None,None,None,None
Intel,Desktop,Core i7 X-Series,Core i7-7800X,BX80673I77800X,LGA 2066,Skylake X,6-Core,12,3.5 GHz,Up to 4.00 GHz,8.25MB,14nm,Yes,Yes,DDR4 2400,4,Yes,None,None,None,3.0,28,140W,Cooling device not included - Processor Only,February 11  2019,6MB,None,None,None,None,8 GT/s DMI,None,None,None,None,None
Intel,Desktop,Core i9 X-Series,Core i9-7960X,BX80673I97960X,LGA 2066,Skylake X,16-Core,32,2.8 GHz,4.2 GHz,22MB,14nm,Yes,Yes,DDR4-2666,4,Yes,None,None,None,3.0,44,165W,Cooling device not included - Processor Only,January 21  2019,None,None,None,None,None,None,None,None,None,None,None
Intel,Desktop,Core i7 6th Gen,Core i7-6800K,BX80671I76800K,LGA 2011-v3,Broadwell-E,6-Core,12,3.4 GHz,3.6 GHz,15MB,14nm,Yes,Yes,DDR4 2400 / 2133,None,Yes,None,None,None,3.0,28,140W,Cooling device not included - Processor Only,December 04  2018,6 x 256KB,None,None,None,None,None,None,None,None,None,None
Intel,Desktop,Core i9 X-Series,Core i9-7920X,BX80673I97920X,LGA 2066,Skylake X,12-Core,24,2.9 GHz,4.30 GHz,16.5MB,14nm,Yes,Yes,DDR4 2666,4,Yes,None,None,None,3.0,44,140W,Cooling device not included - Processor Only,September 20  2018,12MB,None,None,None,None,8 GT/s DMI,None,None,None,None,None
Intel,Desktop,Core i5 4th Gen,Core i5-4690K,BX80646I54690K,LGA 1150,Devil's Canyon,Quad-Core,4,3.5 GHz,3.9 GHz,6MB,22nm,Yes,No,None,None,Yes,Intel HD Graphics 4600,350 MHz,1.2 GHz,3.0,16,88W,Heatsink and fan included,January 02  2019,4 x 256KB,No Stock Cooler,None,None,i5-7400,None,None,None,None,None,None
Intel,Desktop,Core i7 6th Gen,Core i7-6900K,BX80671I76900K,LGA 2011-v3,Broadwell-E,8-Core,16,3.2 GHz,3.7 GHz,None,None,None,None,None,None,None,None,None,None,None,None,140W,Cooling device not included - Processor Only,December 23  2019,None,None,None,None,None,None,None,None,None,None,None
Intel,Desktop,Core i7 6th Gen,Core i7-6850K,BX80671I76850K,LGA 2011-v3,Broadwell-E,6-Core,12,3.6 GHz,3.8 GHz,15MB,14nm,Yes,Yes,DDR4 2400 / 2133,4,Yes,None,None,None,3.0,40,140W,Cooling device not included - Processor Only,December 23  2019,6 x 256KB,None,None,None,None,None,None,None,None,None,None
Intel,Desktop,Core i7 4th Gen,Core i7-5960X,BX80648I75960X,LGA 2011-v3,Haswell-E,8-Core,16,3.0 GHz,None,20MB,22nm,Yes,Yes,None,None,Yes,None,None,None,3.0,40,140W,Cooling device not included - Processor Only,April 24  2019,8 x 256KB,No Stock Cooler,None,None,None,None,None,None,None,None,None
Intel,Desktop,Core i5 7th Gen,Core i5-7600K,CM8067702868219,LGA 1151,Kaby Lake,Quad-Core,4,3.8 GHz,4.2 GHz,6MB,14nm,Yes,None,DDR4-2133 / 2400  DDR3L-1333 / 1600 @ 1.35V,2,Yes,Intel HD Graphics 630,350 MHz,1.15 GHz,3.0,16,91W,None,April 15  2019,4 x 256KB,No Stock Cooler,None,None,None,None,None,None,None,None,None
Intel,Desktop,Core i5 6th Gen,Core i5-6500,CM8066201920404,LGA 1151,Skylake,Quad-Core,4,3.2 GHz,3.6 GHz,6MB,14nm,Yes,No,DDR4-1866 / 2133  DDR3L-1333 / 1600 @ 1.35V,2,Yes,Intel HD Graphics 530,350 MHz,1.05 GHz,3.0,16,65W,Cooling device not included - Processor Only,April 19  2019,4 x 256KB,None,None,None,None,None,None,None,None,None,None
Intel,Desktop,Core i7 7th Gen,Core i7-7700K,CM8067702868535,LGA 1151,Kaby Lake,Quad-Core,8,4.2 GHz,4.5 GHz,8MB,14nm,Yes,Yes,DDR4-2133 / 2400  DDR3L-1333 / 1600 @ 1.35V,2,Yes,Intel HD Graphics 630,350 MHz,1.15 GHz,3.0,16,91W,Cooling device not included - Processor Only,April 19  2019,4 x 256KB,None,None,None,None,None,None,None,None,None,None
Intel,Desktop,Core i5 6th Gen,Core i5-6600K,CM8066201920300,LGA 1151,Skylake,Quad-Core,4,3.5 GHz,3.9 GHz,6MB,14nm,Yes,No,DDR4-1866 / 2133  DDR3L-1333 / 1600 @ 1.35V,2,Yes,Intel HD Graphics 530,350 MHz,1.15 GHz,3.0,16,91W,Cooling device not included - Processor Only,October 29  2018,4 x 256KB,None,None,None,None,None,None,None,None,None,None
Intel,None,Core i5 2nd Gen,Core i5-2500,BX80623I52500,LGA 1155,Sandy Bridge,Quad-Core,None,3.3GHz (3.7GHz Turbo Boost),None,6MB,32nm,Yes,No,DDR3 1066 / DDR3 1333,None,Yes,Intel HD Graphics 2000,850 MHz,None,None,None,95W,Heatsink and fan included,February 11  2019,4 x 256KB,None,SSE4.1/4.2  AVX,None,None,None,None,None,None,None,None
Intel,Desktop,Core i3 8th Gen,Core i3-8100,CM8068403377308,LGA 1151,Coffee Lake,Quad-Core,4,3.6 GHz,None,None,14nm,Yes,No,DDR4-2400,None,Yes,Intel UHD Graphics 630,350 MHz,1.1 GHz,3.0,16,65W,Cooling device not included - Processor Only,January 15  2020,6MB,None,None,None,None,None,None,None,None,None,None
Intel,Desktop,Core i3 6th Gen,Core i3-6100,BX80662I36100,LGA 1151,Skylake,Dual-Core,4,3.7 GHz,None,3MB,14nm,Yes,Yes,DDR4-1866 / 2133  DDR3L-1333 / 1600 @ 1.35V,2,None,Intel HD Graphics 530,350 MHz,1.05 GHz,3.0,16,51W,None,December 05  2019,2 x 256KB,None,None,None,None,None,None,None,None,None,None
Intel,None,Core i5 4th Gen,Core i5-4570S,BX80646I54570S,LGA 1150,Haswell,Quad-Core,None,2.9 GHz,None,6MB,22nm,Yes,None,None,None,Yes,Intel HD Graphics,None,None,None,None,65W,None,November 19  2019,None,None,None,None,None,None,DDR3,None,None,None,None
Intel,Desktop,Core i9 X-Series,Core i9-7900X,BX80673I97900X,LGA 2066,Skylake X,10-Core,20,3.3 GHz,Up to 4.3 GHz,13.75MB,14nm,Yes,Yes,DDR4 2666,4,Yes,None,None,None,3.0,44,140W,Cooling device not included - Processor Only,January 14  2020,None,None,None,None,None,8 GT/s DMI3,None,None,None,None,None
Intel,None,Pentium,Pentium G3240,BX80646G3240,LGA 1150,Haswell,Dual-Core,None,3.1 GHz,None,3MB,22nm,Yes,None,None,None,Yes,Intel HD Graphics,None,None,None,None,53W,Heatsink and fan included,October 17  2019,2 x 256KB,None,None,None,None,None,None,None,None,None,None
Intel,Desktop,Core i7 8th Gen,Core i7-8700K,CM8068403358220,LGA 1151 (300 Series),Coffee Lake,6-Core,12,3.7 GHz,4.7 GHz,12MB,14nm,Yes,Yes,DDR4-2666,2,Yes,Intel UHD Graphics 630,350 MHz,1.2 GHz,3.0,16,95W,Cooling device not included - Processor Only,December 10  2019,None,None,None,None,None,None,None,None,None,None,None
Intel,Desktop,Core i7 6th Gen,Core i7-6700,BX80662I76700,LGA 1151,Skylake,Quad-Core,8,3.4 GHz,4.0 GHz,8MB,14nm,Yes,Yes,DDR4-1866 / 2133  DDR3L-1333 / 1600 @ 1.35V,2,Yes,Intel HD Graphics 530,350 MHz,1.15 GHz,3.0,16,65W,Heatsink and fan included,July 25  2019,4 x 256KB,Air Cooler,None,None,None,None,None,None,None,None,None
Intel,Desktop,Core i5 9th Gen,Core i5-9600K,CM8068403874404,LGA 1151 (300 Series),Coffee Lake,6-Core,6,3.7 GHz,4.6 GHz,9MB,14nm,Yes,No,DDR4 2666,2,Yes,Intel HD Graphics 630,350 MHz,1.15 GHz,3.0,16,95W,Cooling device not included - Processor Only,September 18  2019,None,None,None,None,None,None,None,None,None,None,None
Intel,Desktop,Core i7 4th Gen,Core i7-4770K,BX80646I74770K,LGA 1150,Haswell,Quad-Core,8,3.5 GHz,None,8MB,22nm,Yes,Yes,None,None,Yes,Intel HD Graphics,None,None,None,None,84W,Heatsink and fan included,February 22  2017,None,None,None,None,None,None,DDR3,None,None,None,None
Intel,None,Core i5 2nd Gen,Core i5-2500K,BX80623I52500K,LGA 1155,Sandy Bridge,Quad-Core,None,3.3GHz (3.7GHz Turbo Boost),None,6MB,32nm,Yes,No,None,None,Yes,Intel HD Graphics 3000,850 MHz,None,Like New Condition! 100% Tested Well Before Shipping! Without Original Package! (Comes with CPU only  no cooler),None,95W,Heatsink and fan included,August 23  2019,4 x 256KB,None,SSE4.1/4.2  AVX,None,None,None,None,None,None,None,None
Intel,None,Core i7 Extreme Edition,Core i7-3960X Extreme Edition,BX80619i73960X,LGA 2011,Sandy Bridge-E,6-Core,None,3.3GHz (3.9GHz Turbo),None,15MB,32nm,Yes,Yes,None,None,Yes,None,None,None,None,None,130W,Cooling device not included - Processor Only,September 18  2017,6 x 256KB,None,None,None,None,None,Integrated Four Channel DDR3 Memory Controller,None,None,None,None
Intel,None,Core i7 Extreme Edition,Core i7-980X Extreme Edition,AT80613003543AE,LGA 1366,Gulftown,6-Core,None,3.33 GHz,None,12MB,32nm,Yes,Yes,None,None,Yes,None,None,None,None,None,130W,Cooling device not included - Processor Only,July 06  2017,6 x 256KB,None,None,0.800V-1.375V,None,None,None,6.4GT/s,None,None,None
Intel,Desktop,Core i5 9th Gen,Core i5-9600KF,CM8068403874410,LGA 1151 (300 Series),Coffee Lake,6-Core,6,3.7 GHz,4.6 GHz,9MB,14nm,Yes,None,DDR4 2666,2,None,None,None,None,3.0,16,95W,Cooling device not included - Processor Only,November 05  2019,None,None,None,None,i5-9600KF,None,None,None,None,None,None
Intel,Desktop,Core i5 3rd Gen,Core i5-3470,BX80637i53470,LGA 1155,Ivy Bridge,Quad-Core,4,3.2 GHz,3.6 GHz,6MB,22nm,Yes,No,None,None,Yes,Intel HD Graphics 2500,650 MHz,1.1 GHz,None,None,77W,Heatsink and fan included,January 03  2019,4 x 256KB,None,None,None,None,None,None,None,None,None,None
Intel,None,Core i7 2nd Gen,Core i7-2600,BX80623I72600,LGA 1155,Sandy Bridge,Quad-Core,None,3.4GHz (3.8GHz Turbo Boost),None,8MB,32nm,Yes,Yes,None,None,Yes,Intel HD Graphics 2000,850 MHz,None,None,None,95W,Heatsink and fan included,May 06  2019,4 x 256KB,No Stock Cooler,SSE4.1/4.2  AVX,None,None,None,None,None,None,None,None
Intel,Desktop,Core i7 4th Gen,Core i7-4790K,BXF80646I74790K,LGA 1150,Devil's Canyon,Quad-Core,8,4.0 GHz,4.4 GHz,8MB,22nm,Yes,Yes,None,None,Yes,Intel HD Graphics 4600,350 MHz,1.25 GHz,3.0,16,88W,Heatsink and fan included,January 06  2020,4 x 256KB,None,None,None,None,None,None,None,None,None,None
Intel,None,Core i7 2nd Gen,Core i7-2700K,BX80623i72700K,LGA 1155,Sandy Bridge,Quad-Core,None,3.5GHz (3.9GHz Turbo),None,8MB,32nm,Yes,Yes,None,None,Yes,Intel HD Graphics 3000,None,None,None,None,95W,Heatsink and fan included,October 06  2019,4 x 256KB,No Stock Cooler,SSE4.1/4.2  AVX,None,None,None,Dual Channel DDR3-1066/1333,None,None,None,None
Intel,None,Core i7 5th Gen,Core i7-5930K,BX80648I75930K,LGA 2011-v3,Haswell-E,6-Core,12,3.5 GHz,3.7 GHz,15MB,22nm,Yes,Yes,None,None,Yes,None,None,None,3.0,40,140W,Cooling device not included - Processor Only,December 04  2019,6 x 256KB,None,None,None,None,None,None,None,None,None,None
Intel,None,Core i5 2nd Gen,Core i5-2400,BX80623I52400,LGA 1155,Sandy Bridge,Quad-Core,None,3.1GHz (3.4GHz Turbo Boost),None,6MB,32nm,Yes,No,None,None,Yes,Intel HD Graphics 2000,850 MHz,None,None,None,95W,Heatsink and fan included,January 14  2017,4 x 256KB,None,SSE4.1/4.2  AVX,None,None,None,None,None,None,None,None
Intel,Desktop,Core i5 3rd Gen,Core i5-3570K,BX80637I53570K,LGA 1155,Ivy Bridge,Quad-Core,4,3.4GHz (3.8GHz Turbo),None,6MB,22nm,Yes,No,DDR3 1600,None,Yes,Intel HD Graphics 4000,650 MHz,1.15 GHz,None,None,77W,Heatsink and fan included,July 26  2019,4 x 256KB,None,None,None,None,5 GT/s,Dual-channel DDR3 Memory Controller supports DDR3-1333 and DDR3-1600 memory,None,None,None,None
Intel,None,Core i7 5th Gen,Core i7-5930K,BX80648I75930K,LGA 2011-v3,Haswell-E,6-Core,12,3.5 GHz,3.7 GHz,15MB,22nm,Yes,Yes,None,None,Yes,None,None,None,3.0,40,140W,Cooling device not included - Processor Only,December 04  2019,6 x 256KB,None,None,None,None,None,None,None,None,None,None
Intel,TRAY,Core i7 3rd Gen,Core i7-3770,CM8063701211600,LGA 1155,Ivy Bridge,Quad-Core,None,3.4GHz (3.9GHz Turbo),None,8MB,22nm,Yes,Yes,None,None,Yes,Intel HD Graphics 4000,650 MHz,1.15 GHz,None,None,77W,Cooling device not included - Processor Only,October 08  2019,4 x 256KB,No Stock Cooler,None,None,None,5 GT/s,Dual-channel DDR3 Memory Controller supports DDR3-1333 and DDR3-1600 memory,None,None,None,None
Intel,None,Core i3 4th Gen,Core i3-4170,BX80646I34170,LGA 1150,Haswell,Dual-Core,4,3.7 GHz,None,3MB,22nm,Yes,Yes,DDR3-1333 / 1600  DDR3L-1333 / 1600 @ 1.5V,2,Yes,Intel HD Graphics 4400,350 MHz,1.15 GHz,3.0,16,54W,Heatsink and fan included,January 21  2020,2 x 256KB,None,None,None,None,None,None,None,None,None,None
Intel,None,Core 2 Quad,Core 2 Quad Q9650,BX80569Q9650,LGA 775,Yorkfield,Quad-Core,None,3.0 GHz,None,None,45nm,Yes,No,None,None,Yes,None,None,None,None,None,95W,Heatsink and fan included,October 06  2019,12MB,None,None,0.85V – 1.3625V,None,None,None,None,1333 MHz,None,None
Intel,Desktop,Core 2 Duo,Core 2 Duo E8600,BX80570E8600,LGA 775,Wolfdale,Dual-Core,None,3.33 GHz,None,None,45nm,Yes,No,None,None,Yes,None,None,None,None,None,65W,Heatsink and fan included,October 08  2019,6MB,None,MMX  SSE  SSE2  SSE3  SSE4  EM64T,0.85V – 1.3625V,None,None,None,None,1333 MHz,None,None
Intel,Desktop,Core i9 X-Series,Core i9-9940X,CD8067304175600,LGA 2066,Skylake X,14-Core,28,3.3 GHz,4.4 GHz,19.25MB,None,Yes,Yes,DDR4,4,Yes,None,None,None,None,None,165W,Cooling device not included - Processor Only,January 10  2019,None,None,None,None,None,None,None,None,None,None,None
Intel,Desktop,Core 2 Quad,Core 2 Quad Q6600,BX80562Q6600,LGA 775,Kentsfield,Quad-Core,None,2.4 GHz,None,None,65nm,Yes,No,None,None,Yes,None,None,None,None,None,None,Heatsink and fan included,June 30  2016,2 x 4MB,None,MMX  SSE  SSE2  SSE3 SSSE3  EM64T,0.85V – 1.5V,None,None,None,None,1066 MHz,128KB+128KB,None
Intel,None,Core i7 Extreme Edition,Core i7-990X Extreme Edition,BX80613I7990X,LGA 1366,Gulftown,6-Core,None,3.46 GHz,None,12MB,32nm,Yes,Yes,None,None,Yes,None,None,None,None,None,130W,Heatsink and fan included,July 06  2017,6 x 256KB,None,MMX  SSE  SSE2  SSE3  SSSE3  SSE4.1  SSE4.2  AES  EM64T,None,None,None,None,6.4GT/s,None,None,None
Intel,Desktop,Core i7,Core i7-950,BX80601950,LGA 1366,Bloomfield,Quad-Core,None,3.06 GHz,None,8MB,45nm,Yes,Yes,None,None,Yes,None,None,None,None,None,130W,Heatsink and fan included,July 25  2016,4 x 256KB,None,None,0.800V-1.375V,None,None,None,4.8GT/s,None,None,None
Intel,Desktop,Core i7 7th Gen,Core i7-7700,CM8067702868314,LGA 1151,Kaby Lake,Quad-Core,8,3.6 GHz,4.2 GHz,8MB,14nm,Yes,Yes,None,None,Yes,Intel HD Graphics 630,350 MHz,1.15 GHz,3.0,16,65W,None,October 15  2018,4 x 256KB,None,None,None,None,None,None,None,None,None,None
Intel,None,Core i7 3rd Gen,Core i7-3770S,BX80637I73770S,LGA 1155,Ivy Bridge,Quad-Core,None,3.1GHz (3.9GHz Turbo),None,8MB,22nm,Yes,Yes,None,None,Yes,Intel HD Graphics 4000,650 MHz,1.15 GHz,None,None,65W,Heatsink and fan included,June 30  2016,4 x 256KB,None,None,None,None,5 GT/s,Dual-channel DDR3 Memory Controller supports DDR3-1333 and DDR3-1600 memory,None,None,None,None
Intel,None,Core i7,Core i7-920,BX80601920,LGA 1366,Bloomfield,Quad-Core,None,2.66 GHz,None,8MB,45nm,Yes,Yes,None,None,Yes,None,None,None,None,None,130W,Heatsink and fan included,July 26  2019,4 x 256KB,None,None,0.80V-1.375V,None,None,None,4.8GT/s,None,None,None
Intel,Desktop,Core i7,Core i7-870,BX80605I7870,LGA 1156,Lynnfield,Quad-Core,None,2.93 GHz,None,8MB,45nm,Yes,Yes,None,None,Yes,None,None,None,None,None,95W,Heatsink and fan included,July 25  2019,None,None,None,None,None,None,None,None,None,None,None
Intel,None,Core i5 4th Gen,Core i5-4570,BX80646I54570,LGA 1150,Haswell,Quad-Core,None,3.2 GHz,None,6MB,22nm,Yes,None,None,None,Yes,Intel HD Graphics,None,None,None,None,84W,None,January 11  2017,None,None,None,None,None,None,DDR3,None,None,None,None
Intel,None,Core i3 3rd Gen,Core i3-3220,BX80637i33220,LGA 1155,Ivy Bridge,Dual-Core,None,3.3 GHz,None,3MB,22nm,Yes,Yes,None,None,Yes,Intel HD Graphics 2500,650 MHz,1.05 GHz,None,None,55W,Heatsink and fan included,May 06  2019,None,None,SSE4.1/4.2  AVX,None,None,5 GT/s,None,None,None,None,None
Intel,Desktop,Core i3 9th Gen,Core i3-9100,CM8068403377319,LGA 1151 (300 Series),Coffee Lake,Quad-Core,4,3.6 GHz,4.2 GHz,6MB,14nm,Yes,None,None,None,None,Intel UHD Graphics 630,350 MHz,1.1 GHz,3.0,16,65W,None,January 21  2020,None,None,None,None,None,None,None,None,None,None,None
Intel,Desktop,Core i5,Core i5-650,BX80616I5650,LGA 1156,Clarkdale,Dual-Core,None,3.2 GHz,None,4MB,32nm,Yes,Yes,None,None,Yes,Intel HD Graphics,733 MHz,None,None,None,73W,Heatsink and fan included,June 30  2016,2 x 512KB,None,None,None,None,2.5 GT/s,None,None,133 MHz,128KB+128KB,Yes
Intel,None,Celeron Dual-Core,Celeron G1630,BX80637G1630,LGA 1155,Ivy Bridge,Dual-Core,None,2.8 GHz,None,2MB,22nm,Yes,No,None,None,Yes,Intel HD Graphics,None,None,None,None,55W,Heatsink and fan included,September 18  2017,None,None,None,None,None,None,DDR3,None,None,None,None
Intel,None,Core i7,Core i7-930,BX80601930,LGA 1366,Bloomfield,Quad-Core,None,2.8 GHz,None,8MB,45nm,Yes,Yes,None,None,Yes,None,None,None,None,None,130W,Heatsink and fan included,July 26  2019,4 x 256KB,None,None,0.800V-1.375V,None,None,None,4.8GT/s,None,None,None
Intel,Desktop,Core i5,Core i5-750,BX80605I5750,LGA 1156,Lynnfield,Quad-Core,None,2.66 GHz,None,8MB,45nm,Yes,None,None,None,Yes,None,None,None,None,None,95W,Heatsink and fan included,June 30  2016,None,None,None,None,None,None,None,None,None,None,None
Intel,None,Core i7 3rd Gen,Core i7-3820,BX80619i73820,LGA 2011,Sandy Bridge-E,Quad-Core,None,3.6GHz (3.8GHz Turbo Boost),None,10MB,32nm,Yes,Yes,None,None,Yes,None,None,None,None,None,130W,Cooling device not included - Processor Only,December 19  2019,4 x 256KB,None,SSE4.2  AVX,0.600V - 1.350V,None,5 GT/s,Support 4 channels DDR3 1600,None,None,None,None
Intel,None,Core i7 Extreme Edition,Core i7-980X Extreme Edition,BX80613I7980X,LGA 1366,Gulftown,6-Core,None,3.33 GHz,None,12MB,32nm,Yes,Yes,None,None,Yes,None,None,None,None,None,130W,Heatsink and fan included,July 06  2017,6 x 256KB,None,None,0.8V-1.375V,None,None,None,6.4GT/s,None,None,None
Intel,Desktop,Core i7 6th Gen,Core i7-6700,BX80662I76700,LGA 1151,Skylake,Quad-Core,8,3.4 GHz,4.0 GHz,8MB,14nm,Yes,Yes,DDR4-1866 / 2133  DDR3L-1333 / 1600 @ 1.35V,2,Yes,Intel HD Graphics 530,350 MHz,1.15 GHz,3.0,16,65W,Heatsink and fan included,July 25  2019,4 x 256KB,Air Cooler,None,None,None,None,None,None,None,None,None
Intel,None,Core i3 3rd Gen,Core i3-3240,BX80637i33240,LGA 1155,Ivy Bridge,Dual-Core,None,3.4 GHz,None,3MB,22nm,Yes,Yes,None,None,Yes,Intel HD Graphics 2500,650 MHz,1.05 GHz,None,None,55W,Heatsink and fan included,October 16  2019,None,None,SSE4.1/4.2  AVX,None,None,5 GT/s,None,None,None,None,None
Intel,None,Core i5 4th Gen,Core i5-4690,BX80646I54690,LGA 1150,Haswell,Quad-Core,None,3.5 GHz,3.9 GHz,6MB,22nm,Yes,No,None,None,Yes,Intel HD Graphics 4600,None,None,None,None,84W,Heatsink and fan included,October 09  2019,4 x 256KB,No Stock Cooler,None,None,None,None,None,None,None,None,None
Intel,Desktop,Celeron,Celeron G1610,CM8063701444901,LGA 1155,Ivy Bridge,Dual-Core,None,2.6 GHz,None,2MB,22nm,Yes,No,None,None,Yes,None,None,None,None,None,55W,None,August 30  2019,None,None,None,None,None,None,None,None,None,None,None
Intel,None,Core i3 4th Gen,Core i3-4150,BX80646I34150,LGA 1150,Haswell,Dual-Core,None,3.5 GHz,None,3MB,22nm,Yes,Yes,DDR3-1333 / 1600  DDR3L-1333 / 1600 @ 1.5V,None,Yes,Intel HD Graphics 4400,None,None,None,None,54W,Heatsink and fan included,November 02  2018,2 x 256KB,None,None,None,None,None,None,None,None,None,None
Intel,None,Core i5 3rd Gen,Core i5 3470S,BX80637I53470S,LGA 1155,Ivy Bridge,Quad-Core,None,2.9 GHz,None,6MB,22nm,Yes,No,None,None,Yes,Intel HD Graphics 2500,650 MHz,1.1 GHz,None,None,65W,None,May 19  2017,None,None,SSE4.1/4.2  AVX,None,None,None,None,None,None,None,None
Intel,None,Core i7 4th Gen,Core i7-4960X,BX80633i74960X,LGA 2011,Ivy Bridge-E,6-Core,None,3.6GHz (Turbo 4GHz),None,15MB,22nm,Yes,Yes,None,None,Yes,None,None,None,None,None,130W,Cooling device not included - Processor Only,May 25  2019,None,None,None,None,None,5 GT/s,Four Channel DDR3,None,None,None,None
Intel,None,Core 2 Quad,Core 2 Quad Q8300,BX80580Q8300,LGA 775,Yorkfield,Quad-Core,None,2.5 GHz,None,None,45nm,Yes,No,None,None,None,None,None,None,None,None,95W,Heatsink and fan included,June 30  2016,4MB,None,None,0.85V – 1.3625V,None,None,None,None,1333 MHz,None,None
Intel,None,Core i7 4th Gen,Core i7-4790,CM8064601560113,LGA 1150,Haswell,Quad-Core,None,3.6 GHz,4.0 GHz,8MB,22nm,Yes,Yes,None,None,Yes,Intel HD Graphics 4600,None,None,None,None,84W,None,January 10  2020,4 x 256KB,None,None,None,None,None,None,None,None,None,None
Intel,Desktop,Core 2 Extreme,Core 2 Extreme QX9650,EU80569XJ080NL,LGA 775,Yorkfield,Quad-Core,None,3.0 GHz,None,None,45nm,Yes,No,None,None,Yes,None,None,None,None,None,130W,Cooling device not included - Processor Only,August 31  2019,12MB,None,MMX  SSE  SSE2  SSE3  SSE4  EM64T,0.85V – 1.3625V,None,None,None,None,1333 MHz,None,None
Intel,None,Core 2 Quad,Core 2 Quad Q9400,AT80580PJ0676M,LGA 775,Yorkfield,Quad-Core,None,2.66 GHz,None,None,45nm,Yes,No,None,None,Yes,None,None,None,None,None,95W,None,July 26  2019,6MB,None,MMX  SSE  SSE2  SSE3  SSE4  EM64T,0.85V – 1.3625V,None,None,None,None,1333 MHz,None,None
Intel,Desktop,Core 2 Duo,Core 2 Duo E8400,BX80570E8400,LGA 775,Wolfdale,Dual-Core,None,3.0 GHz,None,None,45nm,Yes,No,None,None,Yes,None,None,None,None,None,65W,Heatsink and fan included,June 30  2016,6MB,None,MMX  SSE  SSE2  SSE3  SSE4  EM64T,0.85V – 1.3625V,None,None,None,None,1333 MHz,None,None
Intel,Desktop,Core i3 7th Gen,Core i3-7100,CM8067703014612,LGA 1151,Kaby Lake,Dual-Core,4,3.9 GHz,None,3MB,None,None,None,DDR4 / DDR3L 2400 / 1600,None,None,Intel HD Graphics 630,None,1.1 GHz,None,None,51W,None,July 02  2019,None,None,None,None,None,None,None,None,None,None,None
Intel,Desktop,Core i3 7th Gen,Core i3-7320,BX80677I37320,LGA 1151,Kaby Lake,Dual-Core,4,4.1 GHz,None,4MB,14nm,None,Yes,None,None,Yes,Intel HD Graphics 630,350 MHz,1.15 GHz,None,None,51W,Heatsink and fan included,February 27  2018,2 x 256KB,None,None,None,None,None,None,None,None,None,Yes
Intel,Intel Core i3 Processor i3-2120,Core i3 2nd Gen,Core i3-2120,CM8062301044204,LGA 1155,Sandy Bridge,Dual-Core,None,3.3 GHz,None,3MB,32nm,Yes,Yes,None,None,Yes,Intel HD Graphics 2000,None,None,None,None,65W,Cooling device not included - Processor Only,October 16  2019,2 x 256KB,None,None,None,None,None,None,None,None,None,None
Intel,Desktop,Core i3 7th Gen,Core i3-7350K,CM8067703014431,LGA 1151,Kaby Lake,None,4,4.2 GHz,None,4MB shared,None,Yes,Yes,DDR4-2133 / 2400  DDR3L-1333 / 1600 @ 1.35V,2,None,Intel HD Graphics 630,350 MHz,1.15 GHz,3.0,16,60W,Cooling device not included - Processor Only,October 14  2019,2 x 256KB,None,None,None,None,None,None,None,None,None,None
Intel,None,Core i5,Core i5-760,BX80605I5760,LGA 1156,Lynnfield,Quad-Core,None,2.8 GHz,None,8MB,45nm,Yes,No,None,None,Yes,None,None,None,None,None,95W,Heatsink and fan included,June 30  2016,None,None,None,None,None,None,None,None,None,None,None
Intel,None,Core i3 4th Gen,Core i3-4160,BX80646I34160,LGA 1150,Haswell,Dual-Core,4,3.6 GHz,None,3MB,22nm,Yes,Yes,None,None,Yes,Intel HD Graphics 4400,None,None,None,None,54W,Heatsink and fan included,October 18  2019,2 x 256KB,None,None,None,None,None,None,None,None,None,None
